id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,toxic,severe_toxic,subjectivity
1.36E+18,1.36E+18,2021-02-05 09:29:21 Malay Peninsula Standard Time,5/2/2021,9:29:21,800,13373682,derek_hurst,@pǝɹǝʞ‾ɥnɹsʇ,,"@WillArgew2020 @jaketapper @HuffPostPol Well... you're mentioning dicks and assholes in your header and then go onto mention cuck. I think you're the one more likely to die from the fall out sexual depravity. Good luck to you too... Such a bright, level-headed and clever person.",en,[],[],[],1,0,0,[],[],https://twitter.com/derek_hurst/status/1357501531822698497,FALSE,,0,,,,,,,,"[{'screen_name': 'WillArgew2020', 'name': 'Will Argew', 'id': '1068730876958294016'}, {'screen_name': 'jaketapper', 'name': 'Jake Tapper', 'id': '14529929'}, {'screen_name': 'HuffPostPol', 'name': 'HuffPost Politics', 'id': '15458694'}]",,,,,1,1,1
1.36E+18,1.36E+18,2021-02-05 10:54:44 Malay Peninsula Standard Time,5/2/2021,10:54:44,800,1.26E+18,damiana1907,Damian,,@Treyarch You guys are a bunch of losers holding the Easter Egg off 🖕🏼,en,[],[],[],0,0,0,[],[],https://twitter.com/DamianA1907/status/1357523023109124096,FALSE,,0,,,,,,,,"[{'screen_name': 'Treyarch', 'name': 'Treyarch Studios', 'id': '46423291'}]",,,,,1,1,1
1.36E+18,1.36E+18,2021-02-06 07:10:23 Malay Peninsula Standard Time,6/2/2021,7:10:23,800,342051541,ginnylurcock,Goddess of Thirst,,"""this location won't let me travel to my timeshare without quarantining for 14 days. I WILL NEVER GO BACK"" ...you're a selfish asshole. fuck off forever...",en,[],[],[],0,0,0,[],[],https://twitter.com/GinnyLurcock/status/1357828951222140928,FALSE,,0,,,,,,,,[],,,,,1,1,1
1.36E+18,1.36E+18,2021-02-05 23:58:40 Malay Peninsula Standard Time,5/2/2021,23:58:40,800,1.35E+18,ami52hz,Nou,,@shisoshisogame It's solos bitch why you blame it on us again? Fuck off.,en,[],[],[],1,0,3,[],[],https://twitter.com/ami52hz/status/1357720302914949120,FALSE,,0,,,,,,,,"[{'screen_name': 'shisoshisogame', 'name': '₁₃◌⁷ — hobiuary', 'id': '1286117996348477442'}]",,,,,1,0,1
1.36E+18,1.36E+18,2021-02-06 14:30:14 Malay Peninsula Standard Time,6/2/2021,14:30:14,800,3664918812,deepsea_oyen,mumbling dumb bitch ♊,,HAHAHAHAHAHAA,tl,[],[],[],0,0,0,[],[],https://twitter.com/Deepsea_Oyen/status/1357939639449886720,FALSE,https://twitter.com/CEOHaize/status/1357478428073721860,0,,,,,,,,[],,,,,0,0,0
1.36E+18,1.36E+18,2021-02-06 14:17:20 Malay Peninsula Standard Time,6/2/2021,14:17:20,800,1.22E+18,starwhores4,🦋 the whore awakens 🦋hiatus,,@Newer_Fear Not enough to deal with the mental anguish the general public incites on a daily basis. But I WILL CONQUER THIS !!!  https://t.co/kMoxfdC4N9,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/Ethb80nWgAER5UT.jpg'],0,0,0,[],[],https://twitter.com/StarWhores4/status/1357936393536888832,FALSE,,1,https://pbs.twimg.com/tweet_video_thumb/Ethb80nWgAER5UT.jpg,,,,,,,"[{'screen_name': 'Newer_Fear', 'name': '✨NewerFear - Новый страх✨🔞', 'id': '1069704274773450753'}]",,,,,0,0,1
1.36E+18,1.36E+18,2021-02-05 12:15:30 Malay Peninsula Standard Time,5/2/2021,12:15:30,800,1.18E+18,rodeslav,Rodeslav🎙️🇺🇸🇸🇪🇩🇪🇸🇰,,"Go back to the 1980s you Reganite loser. A millionaire telling poor Americans to starve on the street, that's what you are. You are living poison.  #Hannity #BernieSanders",en,[],[],[],0,0,1,"['hannity', 'berniesanders']",[],https://twitter.com/rodeslav/status/1357543346541973507,FALSE,https://twitter.com/seanhannity/status/1357487865907789825,0,,,,,,,,[],,,,,1,1,1
1.36E+18,1.36E+18,2021-02-05 00:47:10 Malay Peninsula Standard Time,5/2/2021,0:47:10,800,2735568610,toxicmambawlsc,LAL Tuna(LAL HR.Rep)/Black Lives Still Matter,,Absolutely fucking disgusting get the fuck off twitter you bitch,en,[],[],[],1,1,6,[],[],https://twitter.com/ToxicMambawLSC/status/1357370120297828353,FALSE,https://twitter.com/VxnGotSniped/status/1357364654738001920,0,,,,,,,,[],,,,,1,1,1
1.36E+18,1.36E+18,2021-02-06 05:55:08 Malay Peninsula Standard Time,6/2/2021,5:55:08,800,127050602,roy_cam,Roy Cam,,@JackJolis A lot of us have never ever become the Christians were supposed to be. I'm not talkin about turning the other cheek. That's bulshit that's misunderstood. That's appropriate for a particular context in which you are the loser.,en,[],[],[],1,0,0,[],[],https://twitter.com/Roy_Cam/status/1357810010491736064,FALSE,,0,,,,,,,,"[{'screen_name': 'JackJolis', 'name': 'Jack Jolis', 'id': '1168972057'}]",,,,,1,1,1
1.36E+18,1.36E+18,2021-02-06 14:30:34 Malay Peninsula Standard Time,6/2/2021,14:30:34,800,8.89E+17,dielitcampo,♱,,cant wait til this week pas by so i can take this stupid ass earrings out.,en,[],[],[],1,0,0,[],[],https://twitter.com/dielitcampo/status/1357939725097721856,FALSE,,0,,,,,,,,[],,,,,1,0,1
1.36E+18,1.36E+18,2021-02-06 10:05:04 Malay Peninsula Standard Time,6/2/2021,10:05:04,800,1.03E+18,urfavleftnipple,Maybe hopeful for once,,I’m tired of people being bitchy as fuck. I’ve retained this Bitch card for 10 years and corona rolled around and you thought you could join me? Bitch get off my vibe.,en,[],[],[],0,0,0,[],[],https://twitter.com/urfavleftnipple/status/1357872910678044673,FALSE,,0,,,,,,,,[],,,,,1,1,1
1.36E+18,1.36E+18,2021-02-06 14:27:20 Malay Peninsula Standard Time,6/2/2021,14:27:20,800,212916048,iam_xadeeq,Q,,Now I know why Nollywood names all dumb characters Adamu,en,[],[],[],0,0,0,[],[],https://twitter.com/iam_xadeeq/status/1357938910475788288,FALSE,https://twitter.com/adamugarba/status/1357823270423318528,0,,,,,,,,[],,,,,1,0,1
1.36E+18,1.36E+18,2021-02-03 02:59:36 Malay Peninsula Standard Time,3/2/2021,2:59:36,800,1.34E+18,succublsh,𝒱𝑒𝓇𝑜𝓈𝒾𝓀𝒶˚₊·,,""" Right — Good talk! I think? Maybe I feel better. But don't you tell a damn fucking soul I was being a desperate whiny slut or so help me I will chop off your dick and ( fuck ) your own asshole with it! ""  Eyes glowed with a threatening aura before she calmed down once more. --",en,[],[],[],1,0,2,[],[],https://twitter.com/SUCCUBlSH/status/1356678673366138880,FALSE,https://twitter.com/unsateddesire/status/1356674830922379265,0,,,,,,,,[],,,,,1,1,1
1.36E+18,1.36E+18,2021-02-04 06:41:50 Malay Peninsula Standard Time,4/2/2021,6:41:50,800,1.33E+18,catboyportugal,armi⁵,,un fucking believable how this bitch cant buy a house but can have expensive ass furniture bro fuck off,en,[],[],[],0,0,0,[],[],https://twitter.com/catboyportugal/status/1357096989272530944,FALSE,,0,,,,,,,,[],,,,,1,0,1
1.36E+18,1.36E+18,2021-02-04 17:55:32 Malay Peninsula Standard Time,4/2/2021,17:55:32,800,1.24E+18,fujineebot,Taiga Fujimura,,"""Men of virtue avoid danger"" is a good phrase, but you cannot reach the goal if you keep avoiding things. Go back to the choice and challenge the darkness of the church, ready to die!",en,[],[],[],0,0,0,[],[],https://twitter.com/fujineebot/status/1357266530585612288,FALSE,,0,,,,,,,,[],,,,,0,0,1
1.36E+18,1.36E+18,2021-02-06 14:14:16 Malay Peninsula Standard Time,6/2/2021,14:14:16,800,1.28E+18,anarchy_possum,benny ! misses clingy duo ):,,@opalartsy red you whore /nm /hj  https://t.co/q1PChpz346,pt,[],[],"['https://pbs.twimg.com/media/EthbPjPXEAIrPO_.png', 'https://pbs.twimg.com/media/EthbP5EXMAAskRJ.png']",0,0,0,[],[],https://twitter.com/anarchy_possum/status/1357935621478772736,FALSE,,1,https://pbs.twimg.com/media/EthbPjPXEAIrPO_.png,,,,,,,"[{'screen_name': 'opalartsy', 'name': 'opal // MONA COME HOME // 245 primos saved :3', 'id': '1246272321125593090'}]",,,,,1,0,1
1.36E+18,1.36E+18,2021-02-06 14:30:10 Malay Peninsula Standard Time,6/2/2021,14:30:10,800,4898295652,__nitar,anita🇳🇬,,@Wagunda2 @ceraliza @MissAuba So stupid of you to say this,en,[],[],[],0,0,0,[],[],https://twitter.com/__nitar/status/1357939624438603779,FALSE,,0,,,,,,,,"[{'screen_name': 'Wagunda2', 'name': 'Wagunda II', 'id': '1036601177595629568'}, {'screen_name': 'ceraliza', 'name': 'ٰ', 'id': '1276436140892073984'}, {'screen_name': 'MissAuba', 'name': ""Arsenal's🔴⚪"", 'id': '1219375344291139584'}]",,,,,1,0,1
1.36E+18,1.36E+18,2021-02-05 05:13:48 Malay Peninsula Standard Time,5/2/2021,5:13:48,800,1.30E+18,saeexii,VVD,,Guys if you know where I can get a kitten from pls message me our cat decided to fuck off with a bitch lol,en,[],[],[],2,0,26,[],[],https://twitter.com/saeexii/status/1357437224023961602,FALSE,,0,,,,,,,,[],,,,,1,0,1
1.36E+18,1.36E+18,2021-02-05 12:14:50 Malay Peninsula Standard Time,5/2/2021,12:14:50,800,1.32E+18,1bettingarena,🏆SOCCER BETTING WIN SYSTEM ⚽️🏆,,ARE YOU READY FOR THE BOOOOOM?✅  ARE YOU READY TO MAKE MONEY TODAY??✅  ARE YOU READY TO LIFT OFF THAT BURDEN OF BEING A LOSER???*✅  THEN ALLOW DESTINY BET  GAMES PUT AN EVERLASTING SMILE ON YOUR FACE 👉🏽👉🏽👉🏽 #SUBSCRIBE NOW #WHATSAPP OR CALL 📞+2348072940748,en,[],[],[],0,1,1,"['subscribe', 'whatsapp']",[],https://twitter.com/1BettingArena/status/1357543179013271555,FALSE,,0,,,,,,,,[],,,,,0,0,0
1.36E+18,1.36E+18,2021-02-06 06:58:25 Malay Peninsula Standard Time,6/2/2021,6:58:25,800,9.37E+17,xjulianmcqueenx,💖✨Diet Bitch✨💖,,"5. Self-sucking / self-fucking  I like boys that can take care of themselves, either sucking themselves off, or being able to fuck their own asses.  YES, ITS POSSIBLE, GOOGLE IT.",en,[],[],[],1,0,2,[],[],https://twitter.com/XJulianMcQueenX/status/1357825938269106178,FALSE,,0,,,,,,,,[],,,,,1,0,1
1.36E+18,1.36E+18,2021-02-06 14:09:12 Malay Peninsula Standard Time,6/2/2021,14:09:12,800,1.20E+18,atzhavn,mingi's slut || mingi edit 📌!,,But below the clouds holds nightmares (??) Or something along those lines,en,[],[],[],0,0,0,[],[],https://twitter.com/atzhavn/status/1357934347291156480,FALSE,,0,,,,,,,,[],,,,,0,0,0
1.36E+18,1.36E+18,2021-02-06 14:23:02 Malay Peninsula Standard Time,6/2/2021,14:23:02,800,1.04E+18,hell_whore666,🔞 gaytanic panic 🔞,,"things i wish i had right this minute:  -someone praising me -someone seducing and domming me -enormous fucking titties, like as big as my head -someone to play with said enormous fucking titties",en,[],[],[],0,0,0,[],[],https://twitter.com/hell_whore666/status/1357937830136266753,FALSE,,0,,,,,,,,[],,,,,1,0,1
1.36E+18,1.36E+18,2021-02-06 07:35:15 Malay Peninsula Standard Time,6/2/2021,7:35:15,800,1.35E+18,d4ewrld,dae ☽,,levi is such a loser like why are you still hanging out with tweens  https://t.co/0ozHIWyD33,en,[],[],['https://pbs.twimg.com/media/Etf_7GqXMAg7kSQ.jpg'],6,0,17,[],[],https://twitter.com/D4EWRLD/status/1357835207471222788,FALSE,,1,https://pbs.twimg.com/media/Etf_7GqXMAg7kSQ.jpg,,,,,,,[],,,,,1,0,1
1.36E+18,1.36E+18,2021-02-06 14:16:13 Malay Peninsula Standard Time,6/2/2021,14:16:13,800,1.08E+18,shazshazzzam,Slut for Sub-Zero,,🤤🤤🤤🤤🤤🤤🤤🤤,und,[],[],[],0,0,0,[],[],https://twitter.com/ShazShazzzam/status/1357936113667645441,FALSE,https://twitter.com/yoshi_sudarso/status/1357933276774555648,0,,,,,,,,[],,,,,0,0,0
1.36E+18,1.36E+18,2021-02-05 12:23:05 Malay Peninsula Standard Time,5/2/2021,12:23:05,800,1.15E+18,rochaa_11,nobody(?),,"It's been a six month's now think I've figured out how how to let you go and let communication die out i know, you know, we know  you weren't down for forever and it's fine i know, you know, we know  We weren't meant for each other and it's fine",en,[],[],[],1,0,0,[],[],https://twitter.com/Rochaa_11/status/1357545254522675202,FALSE,,0,,,,,,,,[],,,,,0,0,1
1.36E+18,1.36E+18,2021-02-06 14:00:12 Malay Peninsula Standard Time,6/2/2021,14:00:12,800,1.21E+18,henny_papi_will,Dogecoin Whore,,@redsdoitbetta37 Frfr,en,[],[],[],0,0,0,[],[],https://twitter.com/henny_papi_will/status/1357932083788673024,FALSE,,0,,,,,,,,"[{'screen_name': 'redsdoitbetta37', 'name': 'Denise', 'id': '116591012'}]",,,,,0,0,0
1.36E+18,1.36E+18,2021-02-05 08:36:15 Malay Peninsula Standard Time,5/2/2021,8:36:15,800,98882952,hixetaphoenix,Hixeta™️ Keshav Kalkri,,@PerezOricel @RachiRojas @milkstrology I just wanna know what I said babe .. call me a loser but what makes you think you are enough to take care of someone like me ? Huh ? Who even the hell are you compared to anyone else in the world ? Huh ? Just another wannabe ?,en,[],[],[],1,0,0,[],[],https://twitter.com/HixetaPhoenix/status/1357488169462104068,FALSE,,0,,,,,,,,"[{'screen_name': 'PerezOricel', 'name': 'Ori ✨', 'id': '990726158852476928'}, {'screen_name': 'RachiRojas', 'name': 'Raquel Rojas', 'id': '63178601'}, {'screen_name': 'milkstrology', 'name': 'Milk🥛', 'id': '877388098853773312'}]",,,,,1,0,1
1.36E+18,1.36E+18,2021-02-06 03:39:09 Malay Peninsula Standard Time,6/2/2021,3:39:09,800,483177081,ygjul,Jul,,@HatClub Ill die on that hill with you first fitted of mine as a kid and to date the go to 🔥🔥🔥,en,[],[],[],1,0,1,[],[],https://twitter.com/ygJul/status/1357775792697184257,FALSE,,0,,,,,,,,"[{'screen_name': 'HatClub', 'name': 'HAT CLUB', 'id': '17997280'}]",,,,,1,0,1
1.36E+18,1.36E+18,2021-02-02 20:45:35 Malay Peninsula Standard Time,2/2/2021,20:45:35,800,532871750,veronicafox86,Veronica  J,,The replies to this are why feminists annoy me. Bitch everyone knows women have been victimized. Stop prefacing your comments to him with “well you know women have faced this for years”. Literally fuck off this one is not about women.,en,[],[],[],0,0,0,[],[],https://twitter.com/Veronicafox86/status/1356584551749943297,FALSE,https://twitter.com/politikazam/status/1356379338682331137,0,,,,,,,,[],,,,,1,0,1
1.36E+18,1.36E+18,2021-02-06 07:47:23 Malay Peninsula Standard Time,6/2/2021,7:47:23,800,539543174,metrozhan,h🥡 xie yun appreciator,,"@raspberrybread it was just easier for me to mostly ignore all plot afer like. episode 45. like ok you guys go and have a fight, i'll worry about it after someone dies",en,[],[],[],1,0,1,[],[],https://twitter.com/metrozhan/status/1357838261087948801,FALSE,,0,,,,,,,,"[{'screen_name': 'raspberrybread', 'name': '❄️⁷', 'id': '948426648973590529'}]",,,,,0,0,0
1.36E+18,1.36E+18,2021-02-05 04:33:23 Malay Peninsula Standard Time,5/2/2021,4:33:23,800,256174744,cd_money901,Carlos Alexander,,@BAEELANII They wanna a man to give off initial comvo. But what the fuck are you bring to the table its 2k21. If we ain't building together ain't no us Bitch wtf... Its only me.. I'm stepping over women with nothing to offer. I wamt a real one match my energy and money.  https://t.co/UnEYXgbKao,en,[],[],['https://pbs.twimg.com/media/EtaMtIHWgAMqFQL.jpg'],1,0,1,[],[],https://twitter.com/Cd_money901/status/1357427049808474116,FALSE,,1,https://pbs.twimg.com/media/EtaMtIHWgAMqFQL.jpg,,,,,,,"[{'screen_name': 'BAEELANII', 'name': '♛', 'id': '1239458820255973377'}]",,,,,0,0,1
1.36E+18,1.36E+18,2021-02-06 08:34:19 Malay Peninsula Standard Time,6/2/2021,8:34:19,800,178073825,reeechiespanish,Rick 🇵🇷🇺🇸,,"@albanese_vinny @Metsmerized No offense. Not calling you one, but those are the words of a loser. You strive to win a championship. Every year. If that’s not your goal, then you are not a real fan.",en,[],[],[],1,0,0,[],[],https://twitter.com/ReeechieSpanish/status/1357850071547731969,FALSE,,0,,,,,,,,"[{'screen_name': 'albanese_vinny', 'name': 'Vinny Albanese', 'id': '1349122378765369344'}, {'screen_name': 'Metsmerized', 'name': 'Metsmerized', 'id': '1225041060348514304'}]",,,,,0,0,1
1.36E+18,1.36E+18,2021-02-05 19:52:22 Malay Peninsula Standard Time,5/2/2021,19:52:22,800,8.75E+17,blmarshall78,B Marshall,,@JackPosobiec @NubiusAdultStar Are you just not going to talk about the fact that for 4 years Trump has bread sheep who hang on to all of his lies. The biggest one you hang on to is that the election was rigged. When clearly he lost and couldn't handle the FACT. He even stated that he's a bad loser.,en,[],[],[],0,0,0,[],[],https://twitter.com/BLMarshall78/status/1357658319511576576,FALSE,,0,,,,,,,,"[{'screen_name': 'JackPosobiec', 'name': 'Jack Posobiec 🇺🇸', 'id': '592730371'}, {'screen_name': 'NubiusAdultStar', 'name': 'Nubius', 'id': '110057673'}]",,,,,1,0,1
1.36E+18,1.36E+18,2021-02-06 04:48:45 Malay Peninsula Standard Time,6/2/2021,4:48:45,800,1.17E+18,bolognatwt,Bologna,,@homonculu5 you go kween! *gets infected and dies because the diseases are foreign to my body*,en,[],[],[],0,0,1,[],[],https://twitter.com/bolognatwt/status/1357793304918777857,FALSE,,0,,,,,,,,"[{'screen_name': 'homonculu5', 'name': 'rick ✿', 'id': '1016423206637522944'}]",,,,,0,0,1
1.36E+18,1.36E+18,2021-02-06 02:59:43 Malay Peninsula Standard Time,6/2/2021,2:59:43,800,257311358,vj_burton,Chaka Khan Academy,,I've had my share of losers Liars and users Lookin' for a heart to break So if you're like that Well take a step back 'Cause I don't have Time to waste on the boys That are playin' the game,en,[],[],[],0,0,0,[],[],https://twitter.com/vj_burton/status/1357765867442995200,FALSE,,0,,,,,,,,[],,,,,0,0,1
1.36E+18,1.36E+18,2021-02-04 09:33:24 Malay Peninsula Standard Time,4/2/2021,9:33:24,800,1.32E+18,antiest54325722,Obama’s left nut,,"Nothing pisses me off than dumbass liberals that don’t even know what the fuck they are talking about and act big about it, like pipe down you little bitch",en,[],[],[],0,0,0,[],[],https://twitter.com/AntiEst54325722/status/1357140164464812033,FALSE,,0,,,,,,,,[],,,,,1,1,1
1.36E+18,1.36E+18,2021-02-05 19:16:31 Malay Peninsula Standard Time,5/2/2021,19:16:31,800,1.30E+18,moongis_,julia,,funny part start when i doxx your ass and reveal how much of a loser you are selia,en,[],[],[],0,0,0,[],[],https://twitter.com/moongis_/status/1357649299472056321,FALSE,https://twitter.com/imyoonacity/status/1357606252663160834,0,,,,,,,,[],,,,,1,1,1
1.36E+18,1.36E+18,2021-02-06 14:03:50 Malay Peninsula Standard Time,6/2/2021,14:03:50,800,827519390,moivalmal,moises,,@GoatLawd Whore,en,[],[],[],1,0,0,[],[],https://twitter.com/moivalmal/status/1357932997983559680,FALSE,,0,,,,,,,,"[{'screen_name': 'GoatLawd', 'name': 'lil flan', 'id': '2240528609'}]",,,,,1,0,1
1.36E+18,1.36E+18,2021-02-05 13:54:47 Malay Peninsula Standard Time,5/2/2021,13:54:47,800,1.33E+18,s0uract2,act2,,"the literal fraud, @theweeknd you are a LOSER COKEHEAD!",en,"[{'screen_name': 'theweeknd', 'name': 'the weeknd', 'id': '255388236'}]",[],[],1,0,2,[],[],https://twitter.com/s0uract2/status/1357568334410170369,FALSE,https://twitter.com/chartdata/status/1357555181018378245,0,,,,,,,,[],,,,,1,1,1
1.36E+18,1.36E+18,2021-02-04 02:04:34 Malay Peninsula Standard Time,4/2/2021,2:04:34,800,1.26E+18,trulyminter,sadika ⌫,,ironic that two of the chavs who hate me have requested to follow my ig just after i’ve posted a selfie like bitch i’m not gonna accept you so you can make fun of me  one of them even requested my priv acc lol fuck off,en,[],[],[],0,0,1,[],[],https://twitter.com/trulyminter/status/1357027211476422657,FALSE,,0,,,,,,,,[],,,,,1,1,1
1.36E+18,1.36E+18,2021-02-05 15:26:07 Malay Peninsula Standard Time,5/2/2021,15:26:07,800,9.63E+17,jessieseg1,Old Man Jessie,,I just wanna go off on life like fuck you bitch but you cool,en,[],[],[],0,0,0,[],[],https://twitter.com/Jessieseg1/status/1357591315475623939,FALSE,,0,,,,,,,,[],,,,,0,0,1
1.36E+18,1.36E+18,2021-02-05 00:28:29 Malay Peninsula Standard Time,5/2/2021,0:28:29,800,453410276,mccannpat,Pat McCann,,"@NikkiHaley South Carolina is where unions go to die, thanks to you and your QOP partners.",en,[],[],[],0,0,0,[],[],https://twitter.com/McCannPat/status/1357365420127383552,FALSE,,0,,,,,,,,"[{'screen_name': 'NikkiHaley', 'name': 'Nikki Haley', 'id': '1079776144524754944'}]",,,,,1,0,1
1.36E+18,1.36E+18,2021-02-06 05:39:04 Malay Peninsula Standard Time,6/2/2021,5:39:04,800,55593401,vocalize20evans,Terri Evans,,"@realmikelindell thank god for people who buck the odds! This is a true patriot! Thank you , Mike! Jack baby you are a@loser!",en,[],[],[],0,0,0,[],[],https://twitter.com/Vocalize20Evans/status/1357805969250598912,FALSE,,0,,,,,,,,[],,,,,1,0,1
1.36E+18,1.36E+18,2021-02-06 14:31:43 Malay Peninsula Standard Time,6/2/2021,14:31:43,800,2346384608,outtatheleftnut,bluuu✧ ♥,,LMFAO I THOUGHT I ALRESDY CAME TO THE CONCLUSION THAT I LOOK FUCKING STUPID IN THESE LMAOOOO,en,[],[],[],0,0,0,[],[],https://twitter.com/OuttatheleftNUT/status/1357940015767068673,FALSE,,0,,,,,,,,[],,,,,0,0,1
1.36E+18,1.36E+18,2021-02-06 14:32:18 Malay Peninsula Standard Time,6/2/2021,14:32:18,800,1.35E+18,tessaigau,Tessaiga Urameshi (LYSS HATE ACC),,@SamuraiTessaiga its cuz ur stupid and hopeless,en,[],[],[],1,0,0,[],[],https://twitter.com/TessaigaU/status/1357940163402473473,FALSE,,0,,,,,,,,"[{'screen_name': 'SamuraiTessaiga', 'name': '✨Tessaiga✨', 'id': '1331044464790528000'}]",,,,,1,1,1
1.36E+18,1.36E+18,2021-02-05 14:43:48 Malay Peninsula Standard Time,5/2/2021,14:43:48,800,213454271,hrhsimitinuala,AREEN,,Keep having to remind myself that life is not work and work is not life...Learn to enjoy life because if you die your next of kin can become oloriburuku and help you enjoy it ooo...Money is the root of all evil...E go just they choke you on the afterlife.,en,[],[],[],0,0,5,[],[],https://twitter.com/HRHSimiTinuala/status/1357580666184032257,FALSE,,0,,,,,,,,[],,,,,0,0,1
1.36E+18,1.36E+18,2021-02-03 10:59:31 Malay Peninsula Standard Time,3/2/2021,10:59:31,800,311651560,iamjwil,Nugget XcGxx,,First off fuck yo bitch and the clique you claim.,en,[],[],[],1,0,1,[],[],https://twitter.com/IamJWiL/status/1356799447431274502,FALSE,,0,,,,,,,,[],,,,,1,1,1
1.36E+18,1.35E+18,2021-02-05 11:12:39 Malay Peninsula Standard Time,5/2/2021,11:12:39,800,17338445,miamimere,Meredith,,@mtgreenee @realDonaldTrump Nope. He's a loser. Apparently so are you.  #ByeFelicia,en,[],[],[],0,0,0,['byefelicia'],[],https://twitter.com/MiamiMere/status/1357527529221984257,FALSE,,0,,,,,,,,"[{'screen_name': 'mtgreenee', 'name': 'Marjorie Taylor Greene 🇺🇸', 'id': '826065164504006657'}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': '25073877'}]",,,,,1,0,1
1.36E+18,1.36E+18,2021-02-05 12:37:36 Malay Peninsula Standard Time,5/2/2021,12:37:36,800,1.30E+18,skinnywhisper,Aurora 🗝 aka Sleeping Ugly,,@tobeaskinnyemo why are you in a different time zone you loser. &lt;/3,en,[],[],[],1,0,1,[],[],https://twitter.com/skinnywhisper/status/1357548907551739906,FALSE,,0,,,,,,,,[],,,,,0,0,1
1.36E+18,1.36E+18,2021-02-04 05:11:04 Malay Peninsula Standard Time,4/2/2021,5:11:04,800,1.34E+18,reinersfatc0ck,teletubbylover,,DUDE THIS BITCH IS SO FUCKING ANKOYING LIKE WHAT THE FUCK ARE YOU DOING ARE YOU MOT TIRED OF DOING THAT SHIT WHAT THE FUCK STOP MOVING OMFGGG YOURE SO FUCKIMG ANNOYING GO KYA FUCK OFF PLEASE I HATE YOU SO MUCH I HOPE YOU DRIWN I EANT TO KILL YOU UOU FUCKING BITVH FUCK OFFFFFF OMG  https://t.co/r6kWfJ2HJ7,en,[],[],[],0,0,1,[],[],https://twitter.com/reinersfatc0ck/status/1357074145574612993,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1357074115182661638/pu/img/STZngXvMyt9F5TOm.jpg,,,,,,,[],,,,,1,1,1
1.36E+18,1.36E+18,2021-02-06 14:26:15 Malay Peninsula Standard Time,6/2/2021,14:26:15,800,7.30E+17,taevgukie,cha⁷ |,,y’all making theories while i’m here just tweeting how much i love them and then cry- yeah i’m dumb,en,[],[],[],1,0,6,[],[],https://twitter.com/taevgukie/status/1357938639003521024,FALSE,,0,,,,,,,,[],,,,,0,0,1
1.36E+18,1.36E+18,2021-02-06 14:31:26 Malay Peninsula Standard Time,6/2/2021,14:31:26,800,8.56E+17,woodysexbang,Comfortably Dumb,,@King_Tsuchinoko It had like 8 years but yeah I know what you mean,en,[],[],[],0,0,0,[],[],https://twitter.com/WoodySexbang/status/1357939944774369280,FALSE,,0,,,,,,,,"[{'screen_name': 'King_Tsuchinoko', 'name': 'Chase', 'id': '1158975270625456130'}]",,,,,0,0,0
1.36E+18,1.36E+18,2021-02-05 19:44:40 Malay Peninsula Standard Time,5/2/2021,19:44:40,800,8.05E+17,chiragkhuranay2,chiragkhurana@ymail.,,"Rahul, you should Marry Rihana because rather paying her you can use her whenever you want and she will do anything whatever you want. Because your mother was also a dancer or something and got lucky to marry your father.  So go and marry her or else you die being single.",en,[],[],[],0,0,0,[],[],https://twitter.com/chiragkhuranay2/status/1357656382594568208,FALSE,https://twitter.com/RahulGandhi/status/1357523565818482689,0,,,,,,,,[],,,,,1,0,1
1.36E+18,1.36E+18,2021-02-06 13:59:19 Malay Peninsula Standard Time,6/2/2021,13:59:19,800,541727993,largequeso,honey mustard whore,,I go to the gym now  https://t.co/YtmM6CXq1A,en,[],[],"['https://pbs.twimg.com/media/EthX08ZXUAAbyXX.jpg', 'https://pbs.twimg.com/media/EthX08XXAAIFeC-.jpg', 'https://pbs.twimg.com/media/EthX08XXYAA1Ltr.jpg']",0,0,0,[],[],https://twitter.com/largequeso/status/1357931859720683520,FALSE,,1,https://pbs.twimg.com/media/EthX08ZXUAAbyXX.jpg,,,,,,,[],,,,,0,0,0
1.36E+18,1.36E+18,2021-02-04 22:31:17 Malay Peninsula Standard Time,4/2/2021,22:31:17,800,1.24E+18,richerich808,Rich E Rich,,"@HancockJoey Suck it up and die, is what you're saying? Getting exposed to hundreds of kids in closed quarters.  What could go wrong? 🤔",en,[],[],[],1,0,0,[],[],https://twitter.com/RichERich808/status/1357335925194252295,FALSE,,0,,,,,,,,"[{'screen_name': 'HancockJoey', 'name': 'joey hancock', 'id': '1347724058360737794'}]",,,,,1,0,1
